Input,Output
2002.06,-6
2002.09,-3.8
2002.12,-3.8
2003.03,-3
2003.06,-1.3
2003.09,-1.8
2003.12,-0.3
2004.03,-1.7
2004.06,7.2
2004.09,-1.2
2004.12,-1.2
2005.03,0.2
2005.06,0.5
2005.09,1.9
2005.12,-1.9
2006.03,3.1
2006.06,9.9
2006.09,-0.8
2006.12,-3.6
2007.03,-0.3
2007.06,-1.2
2007.09,3.3
2007.12,5.5
2008.03,4.5
2008.06,4.5
2008.09,8.6
2008.12,2.5
2009.03,-7.9
2009.06,-11.9
2009.09,-5.4
2009.12,-0.3
2010.03,10.5
2010.06,3.7
2010.09,-0.1
2010.12,0.5
2011.03,6.3
2011.06,1.9
2011.09,-4
2011.12,1.7
2012.03,-3.7
2012.06,-1
2012.09,-6.3
2012.12,-1.9
2013.03,2
2013.06,3.1
2013.09,8.9
2013.12,-0.3
2014.03,0.8
2014.06,-2.2
2014.09,-4.6
2014.12,-1.8
2015.03,-3.9
2015.06,2.2
2015.09,3.3
2015.12,-5.6
2016.03,-0.4
2016.06,-1.9
2016.09,-2.7
2016.12,4.9
2017.03,6.9
2017.06,2.3
2017.09,-1.7
2017.12,5.4
2018.03,-2.2
2018.06,2.5
2018.09,3.5
2018.12,-1.7
2019.03,-2.6
2019.06,3.2
2019.09,1.7
2019.12,3.1
2020.03,-0.2
1950.03,97.55157445
1950.06,99.93088114
1950.09,121.3446414
1950.12,153.4652818
1951.03,187.3704021
1951.06,112.4222413
1951.09,110.0429346
1951.12,118.370508
1952.03,114.2067213
1952.06,102.9050145
1952.09,108.2584546
1952.12,115.9912013
1953.03,119.5601614
1953.06,123.7239481
1953.09,126.1032548
1953.12,124.9136014
1954.03,124.3187748
1954.06,128.4825615
1954.09,127.2929081
1954.12,121.3446414
1955.03,127.2929081
1955.06,126.6980815
1955.09,134.4308282
1955.12,127.8877348
1956.03,129.0773881
1956.06,124.9136014
1956.09,124.9136014
1956.12,121.3446414
1957.03,127.2929081
1957.06,131.4566948
1957.09,124.3187748
1957.12,113.017068
1958.03,105.2843212
1958.06,101.1205345
1958.09,101.7153612
1958.12,110.0429346
1959.03,112.4222413
1959.06,120.7498147
1959.09,127.2929081
1959.12,123.1291214
1960.03,119.5601614
1960.06,117.7756813
1960.09,114.801548
1960.12,111.8274146
1961.03,111.2325879
1961.06,109.4481079
1961.09,107.0688012
1961.12,110.0429346
1962.03,110.6377613
1962.06,110.0429346
1962.09,111.8274146
1962.12,115.9912013
1963.03,118.370508
1963.06,118.9653347
1963.09,126.1032548
1963.12,134.4308282
1964.03,133.8360015
1964.06,132.6463482
1964.09,132.6463482
1964.12,134.4308282
1965.03,132.0515215
1965.06,127.2929081
1965.09,128.4825615
1965.12,130.8618682
1966.03,129.0773881
1966.06,128.4825615
1966.09,129.0773881
1966.12,124.9136014
1967.03,120.7498147
1967.06,117.1808547
1967.09,112.4222413
1967.12,111.8274146
1968.03,123.7239481
1968.06,123.7239481
1968.09,124.9136014
1968.12,132.0515215
1969.03,132.6463482
1969.06,130.8618682
1969.09,136.2153082
1969.12,136.8101349
1970.03,132.6463482
1970.06,133.2411749
1970.09,135.6204816
1970.12,135.6204816
1971.03,137.4049616
1971.06,142.7584016
1971.09,146.9221883
1971.12,157.0342418
1972.03,164.1721619
1972.06,170.1204286
1972.09,178.448002
1972.12,190.3445355
1973.03,212.9479491
1973.06,226.6289626
1973.09,231.387576
1973.12,230.1979226
1974.03,228.4134426
1974.06,223.6548292
1974.09,214.1376024
1974.12,213.5427758
1975.03,203.4307223
1975.06,205.2152023
1975.09,217.7065625
1975.12,245.6634161
1976.03,267.6720031
1976.06,283.1374966
1976.09,292.6547233
1976.12,306.9305635
1977.03,336.6718972
1977.06,330.1288038
1977.09,325.9650171
1977.12,329.5339771
1978.03,332.5081105
1978.06,344.9994706
1978.09,353.327044
1978.12,374.7408043
1979.03,383.0683777
1979.06,421.1372848
1979.09,437.197605
1979.12,464.559632
1980.03,481.8096055
1980.06,480.6199522
1980.09,491.921659
1980.12,515.1198992
1981.03,525.8267793
1981.06,540.1026195
1981.09,566.8698198
1981.12,594.2318468
1982.03,602.5594202
1982.06,612.076647
1982.09,619.2145671
1982.12,622.7835271
1983.03,614.4559537
1983.06,656.0938208
1983.09,660.2576075
1983.12,665.0162209
1984.03,673.3437944
1984.06,676.9127544
1984.09,764.9471021
1984.12,830.3780361
1985.03,838.7056096
1985.06,830.3780361
1985.09,789.3349957
1985.12,743.5333418
1986.03,776.2488089
1986.06,750.6712619
1986.09,783.3867289
1986.12,820.2659827
1987.03,825.0245961
1987.06,838.7056096
1987.09,820.2659827
1987.12,829.1883828
1988.03,849.4124897
1988.06,855.3607564
1988.09,876.17969
1988.12,941.0157974
1989.03,973.1364378
1989.06,985.0329712
1989.09,1014.177694
1989.12,1014.177694
1990.03,1012.287335
1990.06,984.8771267
1990.09,962.1928166
1990.12,970.6994329
1991.03,940.4536862
1991.06,926.2759924
1991.09,939.5085066
1991.12,958.4120983
1992.03,983.9319471
1992.06,1008.506616
1992.09,1035.916824
1992.12,1045.36862
1993.03,1070.888469
1993.06,1059.546314
1993.09,1048.204159
1993.12,1000
1994.03,1000.94518
1994.06,990.548204
1994.09,999.05482
1994.12,1019.848771
1995.03,1013.232514
1995.06,958.412098
1995.09,979.206049
1995.12,992.438563
1996.03,978.26087
1996.06,951.795841
1996.09,952.741021
1996.12,921.550095
1997.03,916.824197
1997.06,912.098299
1997.09,923.9416093
1997.12,943.2690348
1998.03,955.3613973
1998.06,958.7568808
1998.09,979.3698379
1998.12,971.3705824
1999.03,950.199976
1999.06,962.2555915
1999.09,993.6323954
1999.12,1013.166314
2000.03,1043.717632
2000.06,1086.580244
2000.09,1201.378044
2000.12,1289.210467
2001.03,1257.898731
2001.06,1270.839948
2001.09,1262.014486
2001.12,1239.943961
2002.03,1213.652778
2002.06,1141.41169
2002.09,1097.514002
2002.12,1056.035433
2003.03,1024.876681
2003.06,1011.605961
2003.09,993.2156292
2003.12,989.8571047
2004.03,973.011837
2004.06,1043.029202
2004.09,1030.747302
2004.12,1018.43872
2005.03,1020.933542
2005.06,1025.98566
2005.09,1045.724944
2005.12,1025.972162
2006.03,1057.342251
2006.06,1161.822062
2006.09,1152.729139
2006.12,1110.113071
2007.03,1107.613372
2007.06,1093.871558
2007.09,1130.368872
2007.12,1192.340693
2008.03,1245.622279
2008.06,1301.375665
2008.09,1412.784494
2008.12,1448.087687
2009.03,1333.234965
2009.06,1174.339307
2009.09,1110.498759
2009.12,1107.338077
2010.03,1224.10856
2010.06,1269.817372
2010.09,1268.969396
2010.12,1275.843124
2011.03,1356.405601
2011.06,1382.134795
2011.09,1326.832263
2011.12,1349.372555
2012.03,1299.276576
2012.06,1285.710922
2012.09,1204.34051
2012.12,1182.017104
2013.03,1205.298357
2013.06,1242.64592
2013.09,1353.042109
2013.12,1348.608491
2014.03,1358.982226
2014.06,1329.034537
2014.09,1268.47398
2014.12,1245.103132
2015.03,1196.484217
2015.06,1222.747445
2015.09,1263.129943
2015.12,1191.94733
2016.03,1187.278589
2016.06,1164.674759
2016.09,1132.649221
2016.12,1188.253538
2017.03,1269.8431
2017.06,1299.393645
2017.09,1277.580317
2017.12,1347.125098
2018.03,1317.649603
2018.06,1350.289286
2018.09,1397.940261
2018.12,1373.582464
2019.03,1338.237968
2019.06,1381.354562
2019.09,1405.395499
2019.12,1448.441311
2020.03,1445.408467
1950.03,83.964299
1950.06,86.012208
1950.09,104.443396
1950.12,132.090177
1951.03,161.27289
1951.06,96.763734
1951.09,94.715825
1951.12,101.883509
1952.03,98.299666
1952.06,88.572095
1952.09,93.179892
1952.12,99.835599
1953.03,102.907463
1953.06,106.491305
1953.09,108.539215
1953.12,107.51526
1954.03,107.003283
1954.06,110.587125
1954.09,109.56317
1954.12,104.443396
1955.03,109.56317
1955.06,109.051193
1955.09,115.706899
1955.12,110.075147
1956.03,111.099102
1956.06,107.51526
1956.09,107.51526
1956.12,104.443396
1957.03,109.56317
1957.06,113.147012
1957.09,107.003283
1957.12,97.275712
1958.03,90.620005
1958.06,87.036163
1958.09,87.54814
1958.12,94.715825
1959.03,96.763734
1959.06,103.931418
1959.09,109.56317
1959.12,105.979328
1960.03,102.907463
1960.06,101.371531
1960.09,98.811644
1960.12,96.251757
1961.03,95.739779
1961.06,94.203847
1961.09,92.155937
1961.12,94.715825
1962.03,95.227802
1962.06,94.715825
1962.09,96.251757
1962.12,99.835599
1963.03,101.883509
1963.06,102.395486
1963.09,108.539215
1963.12,115.706899
1964.03,115.194922
1964.06,114.170967
1964.09,114.170967
1964.12,115.706899
1965.03,113.658989
1965.06,109.56317
1965.09,110.587125
1965.12,112.635035
1966.03,111.099102
1966.06,110.587125
1966.09,111.099102
1966.12,107.51526
1967.03,103.931418
1967.06,100.859554
1967.09,96.763734
1967.12,96.251757
1968.03,106.491305
1968.06,106.491305
1968.09,107.51526
1968.12,113.658989
1969.03,114.170967
1969.06,112.635035
1969.09,117.242831
1969.12,117.754809
1970.03,114.170967
1970.06,114.682944
1970.09,116.730854
1970.12,116.730854
1971.03,118.266786
1971.06,122.874583
1971.09,126.458425
1971.12,135.162041
1972.03,141.305771
1972.06,146.425545
1972.09,153.593229
1972.12,163.832778
1973.03,183.28792
1973.06,195.063401
1973.09,199.15922
1973.12,198.135265
1974.03,196.599333
1974.06,192.503514
1974.09,184.311875
1974.12,183.799897
1975.03,175.096281
1975.06,176.632213
1975.09,187.383739
1975.12,211.446679
1976.03,230.389843
1976.06,243.701257
1976.09,251.892895
1976.12,264.180354
1977.03,289.779225
1977.06,284.147474
1977.09,280.563632
1977.12,283.635496
1978.03,286.195383
1978.06,296.946909
1978.09,304.114593
1978.12,322.545781
1979.03,329.713465
1979.06,362.48002
1979.09,376.303411
1979.12,399.854373
1980.03,414.701718
1980.06,413.677763
1980.09,423.405335
1980.12,443.372454
1981.03,452.588048
1981.06,464.875506
1981.09,487.914491
1981.12,511.465452
1982.03,518.633136
1982.06,526.824775
1982.09,532.968504
1982.12,536.040369
1983.03,528.872685
1983.06,564.711105
1983.09,568.294947
1983.12,572.390767
1984.03,579.558451
1984.06,582.630315
1984.09,658.402975
1984.12,714.720492
1985.03,721.888176
1985.06,714.720492
1985.09,679.394049
1985.12,639.971787
1986.03,668.130546
1986.06,646.115516
1986.09,674.274275
1986.12,706.016876
1987.03,710.112695
1987.06,721.888176
1987.09,706.016876
1987.12,713.696537
1988.03,731.10377
1988.06,736.223544
1988.09,754.142754
1988.12,809.948294
1989.03,837.595075
1989.06,847.834624
1989.09,872.919982
1989.12,872.919982
1990.03,871.292918
1990.06,847.700486
1990.09,828.175714
1990.12,835.497504
1991.03,809.464475
1991.06,797.261493
1991.09,808.650943
1991.12,824.921586
1992.03,846.886954
1992.06,868.038789
1992.09,891.631221
1992.12,899.766542
1993.03,921.73191
1993.06,911.969524
1993.09,902.207139
1993.12,860.717
1994.03,861.530532
1994.06,852.581679
1994.09,859.903468
1994.12,877.801175
1995.03,872.10645
1995.06,824.921586
1995.09,842.819293
1995.12,854.208743
1996.03,842.005761
1996.06,819.226861
1996.09,820.040393
1996.12,793.193833
1997.03,789.126172
1997.06,785.058511
1997.09,795.25225
1997.12,811.887694
1998.03,822.295796
1998.06,825.218346
1998.09,842.960269
1998.12,836.075173
1999.03,817.853273
1999.06,828.229746
1999.09,855.236294
1999.12,872.04947
2000.03,898.345509
2000.06,935.238088
2000.09,1034.046505
2000.12,1109.645365
2001.03,1082.694822
2001.06,1093.833548
2001.09,1086.237322
2001.12,1067.240846
2002.03,1044.611578
2002.06,982.432446
2002.09,944.64896
2002.12,908.94765
2003.03,882.128782
2003.06,870.706448
2003.09,854.877577
2003.12,851.986838
2004.03,837.487829
2004.06,897.752966
2004.09,887.181726
2004.12,876.58752
2005.03,878.734856
2005.06,883.083299
2005.09,900.073237
2005.12,883.071681
2006.03,910.07245
2006.06,1000
2006.09,992.173566
2006.12,956.165664
2007.03,953.341659
2007.06,941.513847
2007.09,972.927705
2007.12,1026.267905
2008.03,1072.128272
2008.06,1120.116159
2008.09,1216.007631
2008.12,1246.39369
2009.03,1147.538
2009.06,1010.773806
2009.09,955.82516
2009.12,953.104708
2010.03,1053.611048
2010.06,1092.953399
2010.09,1092.223532
2010.12,1098.139866
2011.03,1167.48136
2011.06,1189.626915
2011.09,1142.027085
2011.12,1161.427898
2012.03,1118.309437
2012.06,1106.633248
2012.09,1036.596351
2012.12,1017.382216
2013.03,1037.420786
2013.06,1069.566469
2013.09,1164.586228
2013.12,1160.770255
2014.03,1169.699105
2014.06,1143.92262
2014.09,1091.797119
2014.12,1293.942215
2015.03,1243.416226
2015.06,1270.709627
2015.09,1312.676126
2015.12,1238.70138
2016.03,1233.849508
2016.06,1210.359044
2016.09,1177.077307
2016.12,1234.862699
2017.03,1319.652606
2017.06,1350.362269
2017.09,1327.693315
2017.12,1399.965985
2018.03,1369.334316
2018.06,1403.254288
2018.09,1452.774369
2018.12,1427.461139
2019.03,1390.730258
2019.06,1435.538097
2019.09,1460.522038
2019.12,1505.25632
2020.03,1502.104512
1949.03,64.06148701
1949.06,65.23692713
1949.09,66.41236727
1949.12,68.76324753
1950.03,70.52640772
1950.06,71.70184785
1950.09,72.87728797
1950.12,75.8158883
1951.03,76.99132843
1951.06,82.28080901
1951.09,87.57028956
1951.12,89.92116988
1952.03,93.44749024
1952.06,94.62293036
1952.09,92.85977018
1952.12,89.33344974
1953.03,87.57028956
1953.06,88.15800962
1953.09,87.57028956
1953.12,87.57028956
1954.03,86.9825695
1954.06,85.80712937
1954.09,84.63168925
1954.12,88.15800962
1955.03,87.57028956
1955.06,86.9825695
1955.09,87.57028956
1955.12,89.92116988
1956.03,89.33344974
1956.06,91.68432998
1956.09,89.33344974
1956.12,91.68432998
1957.03,92.85977018
1957.06,95.21065042
1957.09,93.44749024
1957.12,92.27205012
1958.03,93.44749024
1958.06,93.44749024
1958.09,92.27205012
1958.12,92.85977018
1959.03,92.27205012
1959.06,90.50888986
1959.09,91.68432998
1959.12,88.74572976
1960.03,92.85977018
1960.06,94.0352103
1960.09,92.27205012
1960.12,89.92116988
1961.03,92.85977018
1961.06,92.27205012
1961.09,94.0352103
1961.12,90.50888986
1962.03,90.50888986
1962.06,91.68432998
1962.09,89.92116988
1962.12,89.92116988
1963.03,88.74572976
1963.06,92.27205012
1963.09,89.92116988
1963.12,89.92116988
1964.03,91.09661
1964.06,94.0352103
1964.09,91.09661
1964.12,91.68432998
1965.03,91.68432998
1965.06,92.27205012
1965.09,91.68432998
1965.12,91.68432998
1966.03,92.27205012
1966.06,92.85977018
1966.09,90.50888986
1966.12,91.68432998
1967.03,92.85977018
1967.06,92.85977018
1967.09,94.0352103
1967.12,94.62293036
1968.03,109.315932
1968.06,107.5527718
1968.09,109.315932
1968.12,114.0176924
1969.03,113.4299725
1969.06,114.0176924
1969.09,112.8422523
1969.12,116.3685727
1970.03,117.5440129
1970.06,121.0703332
1970.09,121.6580534
1970.12,125.1843737
1971.03,128.122974
1971.06,126.3598138
1971.09,131.6492944
1971.12,128.7106941
1972.03,131.0615743
1972.06,132.2370145
1972.09,135.7633348
1972.12,136.3510549
1973.03,138.7019351
1973.06,138.1142152
1973.09,142.8159756
1973.12,142.8159756
1974.03,152.8072167
1974.06,173.9651391
1974.09,185.7195403
1974.12,198.6493818
1975.03,220.3950242
1975.06,218.6318639
1975.09,233.9125856
1975.12,270.3512296
1976.03,277.9915904
1976.06,290.3337117
1976.09,295.0354723
1976.12,298.5617927
1977.03,317.9565548
1977.06,315.0179544
1977.09,319.719715
1977.12,325.5969157
1978.03,322.6583153
1978.06,331.4741163
1978.09,333.8249965
1978.12,336.7635969
1979.03,336.7635969
1979.06,352.6320386
1979.09,389.0706825
1979.12,416.1058056
1980.03,451.3690094
1980.06,474.877812
1980.09,502.500655
1980.12,507.2024155
1981.03,515.4304965
1981.06,536.0006987
1981.09,568.9130223
1981.12,582.4305838
1982.03,585.9569042
1982.06,610.0534268
1982.09,627.0973087
1982.12,634.7376694
1983.03,642.9657504
1983.06,669.4131533
1983.09,672.9394736
1983.12,677.053514
1984.03,676.4657941
1984.06,689.3956354
1984.09,801.6501677
1984.12,859.8344538
1985.03,858.0712937
1985.06,876.2906161
1985.09,846.3168925
1985.12,769.3255641
1986.03,832.7993313
1986.06,792.8343667
1986.09,808.1150885
1986.12,834.5624913
1987.03,808.7028085
1987.06,788.7203263
1987.09,772.2641645
1987.12,756.9834428
1988.03,759.3343231
1988.06,759.9220432
1988.09,769.3255641
1988.12,809.2905286
1989.03,826.9221307
1989.06,833.9747716
1989.09,845.5128916
1989.12,834.9844743
1990.03,831.7449614
1990.06,838.2239873
1990.09,820.4066659
1990.12,876.288265
1991.03,861.7104566
1991.06,822.8363006
1991.09,842.2733786
1991.12,874.6685085
1992.03,890.0561953
1992.06,911.9229088
1992.09,911.9229088
1992.12,912.7327862
1993.03,922.4513252
1993.06,910.3031515
1993.09,905.443882
1993.12,876.288265
1994.03,867.3796043
1994.06,870.6191173
1994.09,874.6685085
1994.12,873.048752
1995.03,877.0981433
1995.06,861.7104566
1995.09,876.288265
1995.12,866.569726
1996.03,865.7598478
1996.06,855.2314306
1996.09,839.0338656
1996.12,831.7449614
1997.03,826.0758136
1997.06,826.8856919
1997.09,847.9425263
1997.12,852.8017958
1998.03,850.3721611
1998.06,873.2896301
1998.09,880.2626486
1998.12,878.2602036
1999.03,873.3311096
1999.06,878.7650937
1999.09,878.3238172
1999.12,926.7387527
2000.03,970.8616462
2000.06,996.2891422
2000.09,1047.032131
2000.12,1128.216576
2001.03,1043.074895
2001.06,1065.897151
2001.09,1046.117233
2001.12,1050.169375
2002.03,1012.842503
2002.06,1000
2002.09,979.2902134
2002.12,953.1579035
2003.03,901.1625993
2003.06,880.3628109
2003.09,866.3344692
2003.12,837.6300729
2004.03,806.1608727
2004.06,845.9044553
2004.09,838.6233398
2004.12,825.5506074
2005.03,809.7840431
2005.06,823.5495967
2005.09,842.5878176
2005.12,847.6256298
2006.03,866.1766059
2006.06,927.5377693
2006.09,941
2006.12,884.8686119
2007.03,868.6013321
2007.06,853.9204555
2007.09,851.5317584
2007.12,872.6026853
2008.03,875.4717641
2008.06,918.0279026
2008.09,1006.121124
2008.12,1041.390036
2009.03,985.4989484
2009.06,957.8103803
2009.09,920.4831589
2009.12,867.7295263
2010.03,904.2626523
2010.06,919.6812965
2010.09,891.9558481
2010.12,889.9218771
2011.03,938.3761452
2011.06,934.1131304
2011.09,902.5682914
2011.12,931.2481524
2012.03,917.6220803
2012.06,931.9957893
2012.09,902.1825213
2012.12,896.025125
2013.03,876.6542906
2013.06,863.5043226
2013.09,874.793802
2013.12,850.8895602
2014.03,842.0023058
2014.06,822.9461319
2014.09,822.8065472
2014.12,826.7725257
2015.03,784.6324594
2015.06,789.9460218
2015.09,848.3435135
2015.12,817.130546
2016.03,781.325713
2016.06,782.1687945
2016.09,769.9523833
2016.12,763.3996516
2017.03,785.2085148
2017.06,795.0876328
2017.09,771.61442
2017.12,801.8072774
2018.03,799.9234532
2018.06,816.6293299
2018.09,846.5463616
2018.12,859.2191535
2019.03,828.8151828
2019.06,843.4865322
2019.09,843.5033417
2019.12,845.8175784
2020.03,849.9415751
1971.09,139.7433266
1971.12,178.8955518
1972.03,160.2229521
1972.06,192.1470741
1972.09,168.0533971
1972.12,159.0182682
1973.03,190.3400484
1973.06,208.4103061
1973.09,189.1353645
1973.12,207.2056223
1974.03,206.0009384
1974.06,257.200002
1974.09,245.7555055
1974.12,245.7555055
1975.03,272.8608921
1975.06,290.3288079
1975.09,266.8374728
1975.12,305.989698
1976.03,318.6388784
1976.06,325.8669815
1976.09,300.5686207
1976.12,314.4224849
1977.03,377.0660451
1977.06,406.5807995
1977.09,363.2121809
1977.12,404.7737737
1978.03,410.797193
1978.06,427.6627669
1978.09,355.9840778
1978.12,403.5690899
1979.03,421.0370057
1979.06,412.0018768
1979.09,392.1245933
1979.12,401.1597222
1980.03,415.0135864
1980.06,447.5400504
1980.09,480.6688563
1980.12,525.8445007
1981.03,534.8796295
1981.06,553.5522292
1981.09,575.2365385
1981.12,586.0786932
1982.03,569.2131193
1982.06,677.6346658
1982.09,633.0613633
1982.12,640.2894664
1983.03,660.7690919
1983.06,675.82764
1983.09,673.4182723
1983.12,693.8978978
1984.03,678.2370077
1984.06,728.8337294
1984.09,838.4599598
1984.12,945.6768225
1985.03,916.1620682
1985.06,1002.899305
1985.09,913.1503585
1985.12,782.4421608
1986.03,851.1091402
1986.06,828.2201471
1986.09,784.8515285
1986.12,813.161599
1987.03,792.6819735
1987.06,785.4538704
1987.09,767.9859546
1987.12,736.6641745
1988.03,763.7695611
1988.06,798.7053928
1988.09,797.5007089
1988.12,810.7522313
1989.03,805.3311539
1989.06,798.7053928
1989.09,842.0932863
1989.12,836.4686174
1990.03,817.9875625
1990.06,875.8412997
1990.09,830.8439485
1990.12,796.292411
1991.03,854.9496724
1991.06,907.9822648
1991.09,926.4633198
1991.12,910.3928372
1992.03,968.2465744
1992.06,917.6245543
1992.09,846.1109069
1992.12,881.4659686
1993.03,959.407809
1993.06,889.5012099
1993.09,837.2721415
1993.12,850.9320517
1994.03,833.2545209
1994.06,809.148797
1994.09,758.526777
1994.12,736.8316255
1995.03,743.2598185
1995.06,712.7259017
1995.09,716.7435223
1995.12,781.0254526
1996.03,774.5972595
1996.06,809.9523212
1996.09,766.5620183
1996.12,756.1162046
1997.03,756.9197287
1997.06,752.098584
1997.09,732.8140049
1997.12,746.4739151
1998.03,817.9875625
1998.06,869.5727877
1998.09,904.0132865
1998.12,906.3655683
1999.03,895.5529127
1999.06,936.2630709
1999.09,884.9960549
1999.12,900.080026
2000.03,874.6337852
2000.06,928.6558724
2000.09,967.4665531
2000.12,1024.132272
2001.03,980.810734
2001.06,1000.428203
2001.09,938.7884743
2001.12,981.6176836
2002.03,1040.179059
2002.06,1000
2002.09,986.8928146
2002.12,978.6826683
2003.03,919.7995799
2003.06,926.8107063
2003.09,889.768514
2003.12,882.9058282
2004.03,871.7383339
2004.06,887.4301246
2004.09,833.284052
2004.12,829.0800967
2005.03,819.7499364
2005.06,817.8742324
2005.09,832.3942978
2005.12,839.6928194
2006.03,874.3678637
2006.06,944.9049773
2006.09,977.9380753
2006.12,951.7592225
2007.03,949.3461065
2007.06,979.766912
2007.09,997.4715534
2007.12,1017.597228
2008.03,984.7554415
2008.06,1022.418257
2008.09,1097.269507
2008.12,1215.495042
2009.03,1246.957887
2009.06,1229.646875
2009.09,1147.559764
2009.12,1112.259686
2010.03,1159.815925
2010.06,1193.909335
2010.09,1151.104793
2010.12,1171.520546
2011.03,1208.284369
2011.06,1219.003695
2011.09,1132.163352
2011.12,1214.015555
2012.03,1255.158757
2012.06,1201.290386
2012.09,1161.374952
2012.12,1142.379443
2013.03,1179.582602
2013.06,1157.544398
2013.09,1153.764273
2013.12,1160.552859
2014.03,1176.725041
2014.06,1155.835367
2014.09,1125.014206
2014.12,1258.019451
2015.03,1294.125923
2015.06,1268.369418
2015.09,1322.709893
2015.12,1423.704313
2016.03,1349.353692
2016.06,1286.573451
2016.09,1235.345564
2016.12,1261.169277
2017.03,1326.610745
2017.06,1311.410625
2017.09,1238.706937
2017.12,1301.356384
2018.03,1293.428948
2018.06,1274.143607
2018.09,1332.322631
2018.12,1320.284362
2019.03,1299.690375
2019.06,1351.494682
2019.09,1337.163472
2019.12,1391.179373
2020.03,1394.691427
1971.09,236.7327086
1971.12,221.2515506
1972.03,213.5109715
1972.06,225.1218401
1972.09,223.8317436
1972.12,228.9921296
1973.03,227.7020331
1973.06,234.1525156
1973.09,331.5548017
1973.12,221.2515506
1974.03,225.1218401
1974.06,263.179687
1974.09,316.7186919
1974.12,305.1078234
1975.03,355.421587
1975.06,348.3260563
1975.09,301.8825821
1975.12,406.380399
1976.03,424.44175
1976.06,493.461913
1976.09,562.482076
1976.12,619.2463223
1977.03,757.9316965
1977.06,996.5995499
1977.09,1215.915956
1977.12,1155.926468
1978.03,996.5995499
1978.06,845.0132106
1978.09,942.4154967
1978.12,814.0508945
1979.03,803.7301224
1979.06,843.0780658
1979.09,685.041244
1979.12,845.0132106
1980.03,831.4671973
1980.06,809.5355567
1980.09,745.6757797
1980.12,699.8773538
1981.03,636.0175768
1981.06,649.5635901
1981.09,581.1884754
1981.12,630.8571908
1982.03,683.1060992
1982.06,706.9728846
1982.09,695.362016
1982.12,710.8431741
1983.03,748.901021
1983.06,801.1499294
1983.09,829.5320525
1983.12,877.9106714
1984.03,974.6679093
1984.06,1035.302445
1984.09,1278.485636
1984.12,1365.56715
1985.03,1364.277054
1985.06,1431.362072
1985.09,1295.901939
1985.12,1149.475986
1986.03,1238.492645
1986.06,1297.192036
1986.09,1235.912452
1986.12,1286.871263
1987.03,1108.837946
1987.06,957.2516065
1987.09,867.5898994
1987.12,863.7196099
1988.03,848.8835001
1988.06,819.2112805
1988.09,821.7914735
1988.12,867.5898994
1989.03,810.8256532
1989.06,812.1157497
1989.09,854.5825014
1989.12,838.8336483
1990.03,762.5760439
1990.06,806.5070551
1990.09,823.9136822
1990.12,743.5116428
1991.03,769.20714
1991.06,745.9983038
1991.09,716.9872587
1991.12,737.7094338
1992.03,752.6293999
1992.06,691.2917616
1992.09,675.5429085
1992.12,726.1050157
1993.03,778.324897
1993.06,741.0249818
1993.09,721.9605807
1993.12,765.0627049
1994.03,760.0893829
1994.06,758.4316089
1994.09,890.2246426
1994.12,976.428891
1995.03,961.5089249
1995.06,850.4380664
1995.09,872.8180155
1995.12,875.3046765
1996.03,806.5070551
1996.06,789.1004281
1996.09,814.7959252
1996.12,810.6514902
1997.03,783.298219
1997.06,818.1114732
1997.09,934.1556538
1997.12,971.455569
1998.03,970.626682
1998.06,1033.691519
1998.09,1050.445455
1998.12,1052.932975
1999.03,1005.777404
1999.06,951.8031024
1999.09,958.5652065
1999.12,958.1168884
2000.03,1019.210417
2000.06,974.5008767
2000.09,1005.333351
2000.12,1090.674995
2001.03,1083.014253
2001.06,992.9492976
2001.09,1033.290706
2001.12,983.3338532
2002.03,1011.166214
2002.06,1000
2002.09,989.7072201
2002.12,996.9845359
2003.03,970.264365
2003.06,973.5809199
2003.09,960.6955973
2003.12,938.6203568
2004.03,934.6748641
2004.06,927.0474512
2004.09,923.0200298
2004.12,891.0495647
2005.03,907.1729806
2005.06,929.228376
2005.09,937.284347
2005.12,931.2761964
2006.03,967.6059664
2006.06,1018.709248
2006.09,1010.730168
2006.12,995.8307206
2007.03,1023.232942
2007.06,959.7675283
2007.09,996.8543993
2007.12,1026.66624
2008.03,1049.830233
2008.06,1065.524703
2008.09,1187.071771
2008.12,1224.316316
2009.03,1333.120423
2009.06,1259.746857
2009.09,1254.169842
2009.12,1207.284766
2010.03,1199.567959
2010.06,1191.27359
2010.09,1188.87102
2010.12,1234.112117
2011.03,1297.729678
2011.06,1286.330622
2011.09,1295.367371
2011.12,1307.279083
2012.03,1249.502151
2012.06,1183.316245
2012.09,1211.360276
2012.12,1152.060646
2013.03,1089.149167
2013.06,1052.367713
2013.09,1072.603787
2013.12,972.5229927
2014.03,1053.395994
2014.06,1063.789377
2014.09,1087.107202
2014.12,1159.542172
2015.03,1145.883186
2015.06,1139.987947
2015.09,1224.626506
2015.12,1236.245425
2016.03,1208.219924
2016.06,1197.59906
2016.09,1185.654411
2016.12,1217.994407
2017.03,1178.712669
2017.06,1181.073864
2017.09,1168.457885
2017.12,1218.483405
2018.03,1177.775645
2018.06,1149.216582
2018.09,1212.58485
2018.12,1265.257841
2019.03,1211.831596
2019.06,1164.734648
2019.09,1172.84804
2019.12,1207.064996
2020.03,1220.523344
1971.09,297.3067076
1971.12,295.1729274
1972.03,275.9689056
